clean_text,label,sentiment_score
appears to have been modeled on the worst revenge-of-the-nerds clichés the filmmakers could dredge up,[0],-0.6249
changing lanes is an anomaly for a hollywood movie ; it 's a well-written and occasionally challenging social drama that actually has something interesting to say,[1],0.4601
like a 10-course banquet,[1],0.3612
it 's just that it 's so not-at-all-good .,[0],0.0
has a wooden delivery and encounters a substantial arc of change that does n't produce any real transformation,[0],0.2023
"colorful , semimusical",[1],0.0
finally revel in its splendor,[1],0.6124
is simply tired,[0],-0.4404
touching and tender,[1],0.0
provides a very moving and revelatory footnote to the holocaust,[1],0.0
finally returns de palma to his pulpy thrillers of the early '80s,[1],0.0258
"the brave , uninhibited performances",[1],0.5267
"grows as dull as its characters , about whose fate it is hard to care",[0],0.0258
've grown tired of going where no man has gone before,[0],-0.6249
"it 's refreshing that someone understands the need for the bad boy ; diesel , with his brawny frame and cool , composed delivery , fits the bill perfectly",[1],0.4588
skeptics,[0],-0.1027
is certainly worth seeing at least once,[1],0.5106
totally disorientated,[0],0.0
motionless characters,[0],0.0
played and smartly,[1],0.5994
"by the time it 's done with us , mira nair 's new movie has its audience giddy with the delight of discovery , of having been immersed in a foreign culture only to find that human nature is pretty much the same all over",[1],0.7579
actor raymond j. barry is perfectly creepy and believable .,[1],0.6369
is stiff or just plain bad,[0],-0.5423
it 's a solid movie about people whose lives are anything but .,[1],0.0772
"i 've had more interesting -- and , dare i say , thematically complex -- bowel movements than this long-on-the-shelf , point-and-shoot exercise in gimmicky crime drama .",[0],-0.1298
's still damn funny stuff,[1],0.0516
"an engaging storyline , which also is n't embarrassed to make you reach for the tissues",[1],0.5588
you believe the cast and crew thoroughly enjoyed themselves and believed in their small-budget film,[1],0.5563
justifies,[1],0.0
the tortured husband,[0],-0.5574
the worst thing,[0],-0.6249
another cool crime movie,[1],-0.296
a ruffle in what is already an erratic career,[0],0.0
mib ii '' succeeds due to its rapid-fire delivery and enough inspired levity that it ca n't be dismissed as mindless .,[1],0.5423
the pianist is the film roman polanski may have been born to make .,[1],0.0
been a hoot in a bad-movie way,[0],0.0
inadvertent ones,[0],0.0
of crap,[0],-0.3818
it evaporates like so much crypt mist in the brain,[0],0.3612
"most plain , unimaginative",[0],0.0
"the two leads , nearly perfect in their roles ,",[1],0.5719
"love moore or loathe him , you 've got to admire ... the intensity with which he 's willing to express his convictions",[1],0.6249
a better vehicle,[1],0.4404
it 's likely to please audiences who like movies that demand four hankies,[1],0.5106
red dragon '' never cuts corners .,[1],0.2235
like a typical bible killer story,[0],-0.4215
is technically sophisticated in the worst way,[0],-0.128
the beast should definitely get top billing,[1],0.5423
( and its palate ),[0],0.0
the chatter of parrots raised on oprah,[0],0.0
... a thoughtful what-if for the heart as well as the mind .,[1],0.836
"its leaden acting ,",[0],0.0
have absolutely no idea who the main characters are until the film is well under way -- and yet it 's hard to stop watching .,[1],-0.4576
things fall apart,[0],0.0
choreographed,[1],0.0
"again that the era of the intelligent , well-made b movie is long gone",[0],0.4588
will leave you thinking,[1],-0.0516
"sanctimonious , self-righteous",[0],0.0
enjoy the hot chick,[1],0.4939
intense and engrossing,[1],0.0772
", the film is just a corny examination of a young actress trying to find her way .",[0],0.0
"give shapiro , goldman , and bolado credit for good intentions , but there 's nothing here that they could n't have done in half an hour .",[0],0.4118
"'' is the phenomenal , water-born cinematography by david hennings",[1],0.0
encouraging thought,[1],0.5267
highly uneven and inconsistent ... margarita happy hour kinda,[0],0.5719
stock clichés,[0],0.0
"its and pieces of the hot chick are so hilarious , and",[1],0.541
"are repeatedly undercut by the brutality of the jokes , most at women 's expense",[0],-0.4588
badly-rendered cgi effects,[0],0.0
the actors must struggle with the fact that they 're playing characters who sometimes feel more like literary conceits than flesh-and-blood humans,[0],0.3167
that cuts to the chase of the modern girl 's dilemma,[1],-0.4404
a powerful and reasonably fulfilling gestalt,[1],0.4215
will guarantee to have you leaving the theater with a smile on your face .,[1],0.5423
eloquent ( meditation ) on death,[1],-0.5994
that deals with first love sweetly,[1],0.8074
a 75-minute sample of puerile,[0],0.0
delight your senses and,[1],0.5994
is a wartime farce in the alternately comic and gut-wrenching style of joseph heller or kurt vonnegut .,[1],-0.4019
it 's also one of the smartest,[1],0.6124
"maybe you 'll be lucky , and there 'll be a power outage during your screening so you can get your money back",[0],0.4215
the picture in some evocative shades,[1],0.0
"humor , warmth",[1],0.6249
astonishing ...,[1],0.0
"i do n't know why steven seagal is considered a star , nor why he keeps being cast in action films when none of them are ever any good or make any money .",[0],0.4404
of cookie-cutter action scenes,[0],0.0
touching good sense,[1],0.4404
a film of quiet power .,[1],0.0
some of the worst dialogue,[0],-0.6249
very valuable film,[1],0.5256
offers some flashy twists,[1],0.0
a pressure cooker of horrified awe,[0],-0.6908
from the incongruous but chemically,[0],0.0
moments of hilarity to be had,[1],0.0
"whatever complaints i might have , i 'd take ( its ) earnest errors and hard-won rewards over the bombastic self-glorification of other feel-good fiascos like antwone fisher or the emperor 's club any time .",[1],0.5859
", singing , and unforgettable characters",[1],0.0
"there may have been a good film in `` trouble every day , '' but it is not what is on the screen .",[0],0.0258
"it surrenders to a formulaic bang-bang , shoot-em-up scene at the conclusion",[0],0.0
to bother pleasuring its audience,[0],0.34
much stranger than any fiction,[0],0.0
that could easily wait for your pay per view dollar,[0],0.25
to find a film to which the adjective ` gentle ' applies,[1],0.4404
if it may still leave you wanting more answers as the credits,[0],0.3182
make a gorgeous pair ...,[1],0.6124
manipulative whitewash,[0],0.0258
want you to enjoy yourselves without feeling conned .,[1],0.4819
"create a very compelling , sensitive , intelligent and almost cohesive piece of film entertainment",[1],0.8439
rightly,[1],0.0
"layered , well-developed characters",[1],0.0
into a roll that could have otherwise been bland and run of the mill,[1],0.0
"it should be interesting , it should be poignant , it turns out to be affected and boring",[0],-0.0516
is slow to those of us in middle age,[0],0.0
features some decent performances,[1],0.0
gem,[1],0.0
one fantastic ( and educational ) documentary .,[1],0.5574
idiotic court maneuvers,[0],-0.5574
"( it 's ) what punk rock music used to be ,",[1],0.0
"rushed , slapdash",[0],0.0
find that the road to perdition leads to a satisfying destination,[1],0.4588
add much-needed levity to the otherwise bleak tale,[1],0.0
most intense psychological mysteries,[1],0.1513
at all the wrong times,[0],-0.4767
princesses,[1],0.0
86 minutes too long,[0],-0.3818
truly care for its decrepit freaks beyond the promise of a reprieve from their incessant whining,[0],0.7269
shine,[1],0.0
"in theory , a middle-aged romance pairing clayburgh and tambor sounds promising , but in practice it 's something else altogether -- clownish and offensive and nothing at all like real life .",[0],-0.5446
a captivating and intimate study,[1],0.0
what i like about men with brooms and what is kind of special is how the film knows what 's unique and quirky about canadians,[1],0.6003
"... plays like a badly edited , 91-minute trailer ( and ) the director ca n't seem to get a coherent rhythm going .",[0],0.1027
more than its fair share of saucy hilarity .,[1],0.5809
a tragic dimension and savage full-bodied wit and,[1],-0.7184
allowed to use the word `` new '' in its title,[0],0.0
to a crescendo that encompasses many more paths than we started with,[1],0.0
never reach satisfying conclusions,[0],-0.3724
who finds his inspiration on the fringes of the american underground,[1],0.5267
"which opens today in the new york metropolitan area , so distasteful",[0],0.0
is that there is never any question of how things will turn out,[0],0.0
"'s plotless , shapeless",[0],0.0
"hence , storytelling is far more appealing",[1],0.0
imagination and insight,[1],0.0
"a bizarre piece of work , with premise and dialogue",[1],-0.3182
someone other than the director,[0],0.0
the formula feel fresh,[1],0.3182
silly and,[0],0.0258
the books are better,[0],0.4404
the experience of actually watching the movie is less compelling than the circumstances of its making .,[0],0.1548
to the tailor for some major alterations,[0],0.0
a gawky actor,[0],0.0
than this hastily dubbed disaster,[0],-0.6249
with phony humility barely camouflaging grotesque narcissism,[0],0.0
that writer and director burr steers knows the territory,[1],0.0
"that , come to think of it , the day-old shelf would be a more appropriate location to store it",[0],0.0
"have to worry about being subjected to farts , urine , feces , semen , or any of the other foul substances",[0],-0.4404
a truly wonderful tale,[1],0.765
"goes a long way toward restoring the luster of the national lampoon film franchise , too long reduced to direct-to-video irrelevancy",[1],0.296
of diverse political perspectives,[1],0.0
be a most hard-hearted person not to be moved by this drama,[1],0.0
are infants,[0],0.0
"recommend secretary ,",[1],0.3612
a quick-buck sequel,[0],0.0
gorgeous film,[1],0.6124
"we started to wonder if ... some unpaid intern had just typed ` chris rock , ' ` anthony hopkins ' and ` terrorists ' into some univac-like script machine .",[0],-0.6249
"the result is somewhat satisfying -- it still comes from spielberg , who has never made anything that was n't at least watchable .",[1],0.4033
