clean_text,label,sentiment_score
"my mother kicked my surrogate father out and he in turn did not á care for the dog, afthur, he bought for the family. his lack of á concern lead tho arthur's death on the freeway. i loved arthur á like a brother. he was easy to talk to.",[4],0.171
i thought that the guy i had been associating with for over a á year went out 2 or 3 times with a high school girl whom he claimed á not to like.,[5],-0.2755
the fact that i was pregnant. i was always considered level á headed and did not have sex until 18 and out of high school.,[6],0.0
i was pregnant and thought that by not having the baby i would á hurt the father like he did me regardless of the life we had á created.,[7],0.0258
i spent a lovely relaxing evening with my boyfriend. we played á games and talked all evening.,[1],0.8555
"when i walked to church with my roommate, a bum told us to call á the police and he started following us.",[2],0.0
when my roommate's moped was stolen i was very angry.,[3],-0.7778
when i heard my grandfather's wife had leukemia i was very sad.,[4],-0.5256
i was disgusted to find out that the water isn't filtered or á purified before it leaves latimer hall from the drains.,[5],-0.5267
the same for guilt would apply.,[6],-0.2732
i added a little ? to a yield in an experiment to get more of á a yield.,[7],0.0
third highest grade in the class and the best answer given for á one question (the question was graded by the professor and he á indicated he liked my answer).,[1],0.7906
"in the recent lightning storm, bolts of lightning were hitting á close by (1/8 mile). i was in bed at the time and was afraid i á might be struck.",[2],-0.25
we are repainting rooms in my house. my mother started to enact á plans to paint my room without consulting me.,[3],0.0
recent break-up with my girlfriend. we had been together for over á a year. i was overseas and discovered over the phone (while i was á at work).,[4],0.0
i attended a ceremony in denmark which is comparable to our á halloween. they build a large bonfire and place a life size dummy á of a witch. the crowd cheered when the dummy burst into flames.,[5],0.2023
i came home from school very keyed up. at the dinner table i á unfortunately unloaded a lot of my hostility off on one of my á parents. i'm ashamed that i didn't dispate and control these á feelings before coming to the table or even let the energy build á up in the first place.,[6],-0.7845
eating the last remains of dinner that someone else (unknown to á me) had claimed.,[7],0.0
"after watching the 49ers lose game after game, year after year, i á was finally rewarded with a super bowl victory which made me á extremely happy.",[1],0.8553
"while swimming, i hit my head at the bottom of the pool and á required stitches. i later learned that the consequences could á have been much more severe and that terrified me.",[2],-0.7841
"i was rushing home from school because there was a 49er game that á night. i got into a non-injury accident, which was all my fault, á but destroyed the front of my car. the truck i hit was undamaged.",[3],-0.802
when i learned that my dad had cancer. i knew he was going to the á hospital for some tests. my mom told me when she picked me up one á weekend from cal to take me home.,[4],-0.6597
"now that the 49ers are winners, the fans are coming out of the á woodwork and jumping on the bandwagon and that disgusts me.",[5],0.0
"when i was small, i would always fight with my younger sister and á one time i hit her and knocked the wind out of her. i felt real á bad about it.",[6],-0.7269
when my grandfather was in a nursing home when i was young i never á wanted to go and sometimes didn't have to and later i felt á guilty.,[7],-0.4215
i felt joy when my boyfriend proposed to me in marriage.,[1],0.5859
i felt fear when i was young and left in my big house all alone.,[2],-0.6369
"after i said something that my boyfriend disagreed with, he á walked away from me without discussing what bothered him. i á became very angry with him for treating me this way. yesterday, á november 14.",[3],-0.6035
i felt sad when my boyfriend and i were apart for some time.,[4],-0.4767
i felt disgusted when i was in a restaurant which didn't appear á to be clean and orderly. (i do not like to be in unclean á environments).,[5],-0.4234
i felt ashamed when i was confronted by a teaching assistant that á a close friend and i were accused of cheating on a math exam.,[6],-0.7579
when i did not defend my close friend when my father degraded á him. i felt guilty for allowing my father to get away with his á actions and for the hurt my friend felt. i cleared the matter up á with my father a few weeks later.,[7],-0.2732
after much trouble getting together in the first place my á boyfriend and i celebrated our first anniversary.,[1],0.25
i got caught shoplifting a package of gummy bears.,[2],0.0
"sometimes when i go to work my crazy boss (a hyper jewish lawyer) á insists i do things his way (filing, typing, etc.). he sometimes á blames me for things i didn't do, and i can't yell back at him.",[3],-0.6249
